female,age,coupon,start,time,churn,followtime
1,38,0,159,224,1,206
1,77,0,310,805,1,55
1,68,0,223,801,1,142
0,46,0,286,400,0,79
1,66,1,2,976,1,363
1,81,0,216,245,0,149
1,30,1,296,492,0,69
1,19,0,108,306,0,257
1,48,1,76,994,0,289
0,82,1,324,1791,0,41
1,47,1,327,1384,1,38
0,16,0,242,369,1,123
1,50,0,82,1120,0,283
1,68,1,141,1068,1,224
0,22,0,303,693,1,62
0,61,0,201,536,1,164
0,66,0,23,189,0,189
1,71,1,128,1415,0,237
0,39,0,90,345,0,275
1,16,0,284,1005,0,81
1,54,0,253,1077,0,112
0,61,0,230,1581,1,135
0,28,1,335,1028,0,30
0,80,1,20,466,1,345
1,50,1,13,613,0,352
1,16,1,19,904,0,346
0,57,1,184,1114,0,181
1,70,1,139,497,1,226
0,67,0,211,1699,0,154
1,39,1,180,532,1,185
1,18,0,61,97,1,97
0,78,1,36,13,0,13
1,27,1,70,683,0,295
1,14,0,290,838,0,75
0,17,1,52,1066,1,313
0,21,1,103,35,0,35
1,25,1,343,893,0,22
1,56,0,165,902,1,200
0,28,1,195,351,1,170
1,34,0,276,533,1,89
0,34,1,145,91,0,91
1,24,0,217,831,0,148
0,65,0,276,644,1,89
0,79,1,142,691,1,223
0,26,0,97,414,1,268
0,22,0,88,521,1,277
0,49,1,68,632,0,297
0,44,1,337,719,1,28
0,66,0,41,262,0,262
1,14,1,130,18,1,18
0,65,1,363,876,0,2
0,81,1,94,1129,0,271
0,49,0,345,1069,0,20
1,41,1,167,763,0,198
0,70,0,245,675,1,120
1,68,1,344,811,0,21
1,19,0,146,451,1,219
0,25,0,186,958,0,179
1,18,0,51,466,0,314
1,67,0,334,333,0,31
0,73,0,56,916,0,309
0,80,1,134,1700,0,231
0,50,1,184,36,1,36
1,36,0,335,483,0,30
1,35,1,272,257,1,93
0,25,0,252,579,1,113
0,55,0,285,1346,0,80
0,36,1,230,1097,1,135
1,42,1,201,1278,0,164
1,66,1,205,883,0,160
0,39,1,358,509,0,7
0,57,1,172,701,0,193
0,74,1,134,1265,0,231
1,52,1,21,1147,0,344
0,76,0,148,306,0,217
1,61,0,97,1081,0,268
1,20,0,133,147,1,147
0,63,1,321,399,0,44
1,30,1,339,144,1,26
0,74,1,184,1,1,1
0,72,1,98,170,1,170
1,23,1,123,29,1,29
1,83,0,194,1637,0,171
0,62,1,31,321,1,321
1,52,1,130,802,1,235
1,61,0,219,157,0,146
0,47,0,259,1164,1,106
0,37,0,76,104,0,104
0,33,1,236,744,0,129
0,24,0,128,365,1,237
0,69,1,219,104,1,104
1,59,1,100,1180,1,265
1,24,0,162,258,0,203
0,77,1,69,91,1,91
1,32,1,15,874,1,350
1,27,1,81,1203,0,284
1,32,1,31,197,0,197
0,73,0,249,216,1,116
1,78,0,345,1211,1,20
1,72,0,220,619,1,145
0,30,1,339,726,0,26
1,65,0,167,1248,1,198
0,62,1,261,1,1,1
0,73,1,332,971,0,33
1,28,0,306,45,0,45
0,80,1,350,870,1,15
1,29,1,62,242,1,242
0,49,0,22,1089,1,343
1,83,0,257,461,1,108
1,68,0,300,1411,0,65
1,44,0,88,1326,1,277
1,31,1,31,439,0,334
0,29,1,32,1083,1,333
0,59,1,172,797,1,193
1,55,0,248,517,0,117
1,14,0,247,498,1,118
1,39,0,3,210,1,210
0,66,0,157,697,0,208
1,33,1,224,1122,1,141
1,20,0,263,88,0,88
1,42,1,264,48,0,48
1,66,1,269,1213,1,96
1,68,1,255,1038,1,110
0,16,1,244,699,1,121
1,31,1,338,979,1,27
1,25,1,33,279,0,279
0,78,1,214,1464,1,151
0,41,0,238,183,1,127
1,59,0,9,464,1,356
1,68,1,150,537,0,215
0,46,1,354,231,1,11
0,34,1,256,508,0,109
0,51,0,162,452,1,203
1,28,0,111,1217,1,254
1,52,0,325,1277,1,40
1,82,0,314,278,0,51
0,15,1,27,513,1,338
0,78,0,87,1546,0,278
0,70,0,143,1174,0,222
0,17,1,335,689,1,30
1,37,1,77,1223,0,288
0,19,0,12,252,0,252
1,65,0,234,454,0,131
0,39,1,211,1098,1,154
1,39,1,67,1057,1,298
0,58,0,253,511,1,112
0,52,1,265,941,1,100
0,82,0,70,488,0,295
1,40,0,43,295,0,295
0,22,0,64,368,1,301
0,23,1,320,1096,1,45
1,76,0,265,1093,1,100
1,68,1,219,653,0,146
1,52,0,357,463,0,8
0,14,0,156,479,1,209
1,41,1,287,264,0,78
0,50,1,219,829,0,146
1,21,1,344,578,1,21
0,58,0,121,1288,0,244
1,63,0,316,852,0,49
0,18,0,249,853,0,116
0,60,0,305,305,1,60
0,21,0,171,1049,1,194
1,46,1,159,5,0,5
0,48,1,35,922,1,330
0,25,0,168,945,1,197
0,25,0,100,28,0,28
0,54,0,293,1041,1,72
0,65,1,21,1580,1,344
0,46,1,215,1189,0,150
0,21,0,192,816,1,173
0,24,0,112,1065,0,253
0,27,0,360,84,1,5
0,13,0,315,344,1,50
1,46,1,27,2,1,2
0,19,1,37,31,0,31
1,55,1,2,550,0,363
1,36,0,2,357,0,357
1,62,0,10,307,1,307
0,30,1,260,393,1,105
1,39,1,327,535,1,38
0,24,0,169,188,1,188
0,18,1,251,522,0,114
0,40,0,117,980,1,248
1,40,1,23,2,1,2
1,82,0,156,1639,1,209
1,27,1,226,0,1,0
0,26,0,279,55,1,55
0,80,1,83,1893,1,282
1,32,1,356,382,1,9
1,46,0,204,220,1,161
1,55,0,268,212,0,97
1,67,1,305,982,1,60
1,73,1,15,111,0,111
0,70,1,299,1272,0,66
0,63,1,195,859,1,170
1,14,1,30,158,0,158
0,45,0,162,503,0,203
0,25,0,111,650,1,254
0,42,1,8,655,0,357
1,73,1,225,1719,0,140
0,67,0,272,389,1,93
0,60,1,244,33,0,33
1,33,1,149,773,0,216
1,60,1,151,329,0,214
1,74,1,53,546,0,312
0,37,0,127,593,0,238
1,68,1,77,57,0,57
0,84,0,99,1051,0,266
1,70,0,360,877,1,5
1,83,1,101,506,0,264
0,26,0,319,131,1,46
1,65,1,299,1553,0,66
0,35,0,19,1081,1,346
0,56,1,128,1175,0,237
0,69,0,131,1158,1,234
1,74,1,263,786,1,102
1,57,0,58,1708,1,307
0,24,1,180,644,0,185
0,79,1,325,152,1,40
0,39,1,279,718,0,86
1,44,0,339,547,0,26
1,66,1,8,853,1,357
1,26,1,309,67,1,56
0,44,1,273,0,1,0
1,28,0,179,134,1,134
1,39,0,182,262,1,183
1,63,0,24,668,1,341
0,21,1,338,819,1,27
1,27,1,251,1053,1,114
0,60,1,324,164,0,41
0,30,0,228,1280,1,137
1,75,0,313,145,0,52
0,17,1,1,416,1,364
0,69,0,119,960,1,246
1,64,0,112,438,1,253
1,29,1,43,68,0,68
1,49,0,265,295,1,100
0,48,1,255,469,0,110
0,51,0,137,706,1,228
1,65,1,289,1717,0,76
0,79,1,222,218,1,143
0,31,1,124,213,0,213
0,17,0,190,109,0,109
0,57,0,206,652,0,159
1,25,1,104,1045,0,261
0,32,1,141,418,0,224
0,51,1,171,529,1,194
1,21,0,250,453,0,115
0,70,0,29,438,1,336
1,74,0,70,1191,1,295
0,13,0,181,974,1,184
1,51,0,68,398,0,297
1,69,1,6,1529,1,359
0,56,1,186,383,0,179
0,72,0,139,560,0,226
1,46,1,16,1316,0,349
1,34,0,18,819,1,347
1,27,1,108,597,0,257
0,55,0,68,700,1,297
1,70,0,229,1393,1,136
0,32,0,179,136,0,136
0,70,0,207,11,1,11
0,39,1,106,102,1,102
1,71,0,136,1348,0,229
1,24,1,183,177,1,177
0,64,1,358,423,0,7
1,80,1,108,1528,0,257
0,57,1,174,1001,0,191
0,49,0,80,1029,0,285
1,71,0,247,659,0,118
1,75,0,46,366,1,319
0,80,0,356,371,1,9
1,29,0,318,269,1,47
1,23,1,333,635,0,32
1,33,0,260,209,0,105
0,83,0,73,968,0,292
1,46,1,168,124,0,124
0,70,1,92,291,0,273
0,21,0,64,273,0,273
0,78,1,282,1525,0,83
0,32,0,98,372,0,267
0,27,1,112,708,0,253
0,46,1,346,705,1,19
1,63,1,33,1073,1,332
1,84,1,87,75,1,75
0,38,1,133,477,1,232
0,28,0,152,322,0,213
0,27,1,60,1301,1,305
1,73,0,41,130,0,130
1,80,1,172,1379,1,193
1,82,0,105,893,0,260
1,48,0,66,202,1,202
0,81,0,105,264,1,260
0,49,1,154,1514,1,211
1,70,1,212,970,1,153
0,68,1,195,767,1,170
0,55,1,113,708,0,252
0,40,1,184,847,1,181
1,19,1,44,36,1,36
0,47,1,83,1038,1,282
1,21,0,79,433,0,286
0,34,0,43,1275,1,322
0,45,1,359,667,1,6
0,53,0,104,1026,1,261
1,60,1,190,923,0,175
1,17,0,326,1016,0,39
0,55,0,166,1225,1,199
1,18,0,336,599,1,29
1,14,1,357,114,1,8
0,30,1,100,674,0,265
0,74,1,320,1114,1,45
1,47,1,194,13,0,13
0,23,1,282,481,1,83
0,50,1,265,617,1,100
0,42,0,105,1060,1,260
0,32,0,71,78,1,78
1,31,1,45,996,0,320
0,85,0,108,157,1,157
0,85,1,203,1380,0,162
0,49,1,313,1296,0,52
1,20,0,317,609,1,48
1,43,1,154,670,1,211
0,47,0,352,247,1,13
1,78,1,81,1138,1,284
0,29,1,56,436,1,309
1,22,1,97,1006,0,268
1,55,0,98,999,0,267
1,31,0,260,816,0,105
0,35,1,328,1059,1,37
0,59,0,107,1298,0,258
1,59,0,123,570,1,242
0,45,1,214,1485,0,151
0,39,0,140,415,0,225
0,82,1,146,1254,0,219
1,15,0,163,313,0,202
0,46,0,72,491,0,293
0,23,1,267,83,1,83
0,22,1,214,947,0,151
0,57,0,75,1634,1,290
1,15,1,87,287,0,278
0,70,0,329,991,1,36
1,50,1,132,630,0,233
1,48,1,174,1280,0,191
1,78,0,148,617,1,217
0,51,1,104,78,1,78
1,39,1,43,763,0,322
1,55,0,285,589,1,80
1,44,1,3,1124,0,362
0,60,0,111,1050,1,254
1,61,0,199,1778,1,166
1,84,1,318,1856,0,47
1,32,1,192,1164,1,173
0,58,0,114,857,1,251
1,31,1,336,340,0,29
1,31,1,14,411,0,351
1,82,0,110,232,0,232
1,39,0,268,1182,1,97
1,66,0,260,1031,0,105
1,30,1,34,3,0,3
1,32,0,123,210,1,210
0,36,0,156,22,1,22
0,52,1,122,183,0,183
1,72,0,172,1077,1,193
0,67,1,317,296,1,48
0,26,0,311,1038,1,54
0,37,0,117,1292,1,248
1,19,1,244,912,1,121
0,13,1,132,640,0,233
0,35,1,179,435,1,186
1,29,1,86,553,1,279
0,43,0,309,454,0,56
0,34,0,166,1126,0,199
0,80,0,227,1363,0,138
0,44,0,122,1408,0,243
1,77,1,211,617,0,154
0,67,0,296,879,1,69
1,80,0,39,1611,0,326
1,48,1,125,412,0,240
0,69,1,129,33,0,33
1,36,0,35,583,0,330
1,63,0,117,681,0,248
1,84,0,79,1493,1,286
1,73,0,154,245,1,211
0,36,0,157,406,0,208
0,22,1,70,465,0,295
1,34,1,139,762,1,226
0,17,0,158,344,1,207
1,75,1,318,177,0,47
0,64,0,328,1133,0,37
1,50,0,299,717,0,66
0,32,0,153,530,1,212
0,66,1,341,110,1,24
1,76,1,361,445,0,4
0,68,1,179,1226,1,186
1,60,0,116,44,1,44
0,13,0,356,225,1,9
0,15,1,231,626,1,134
1,74,0,110,305,1,255
1,44,0,126,495,0,239
0,68,1,110,861,0,255
0,31,0,98,458,1,267
0,55,0,162,214,0,203
1,48,1,232,575,0,133
0,32,0,251,900,0,114
0,66,1,318,396,1,47
0,85,0,208,1737,0,157
0,62,0,79,920,1,286
0,24,1,39,351,1,326
1,78,1,122,20,1,20
0,60,0,120,1501,0,245
0,81,1,29,876,1,336
1,62,1,107,186,1,186
0,83,0,81,992,1,284
0,30,1,61,915,0,304
1,80,0,110,1204,1,255
1,41,0,195,1063,0,170
0,36,0,69,260,1,260
1,60,0,108,2,0,2
0,49,0,39,432,1,326
0,23,1,236,753,0,129
0,78,0,46,1454,1,319
0,62,0,12,1110,0,353
1,63,1,106,922,1,259
1,69,0,281,645,1,84
0,51,1,37,1453,1,328
1,78,0,201,849,1,164
0,65,1,49,822,0,316
1,29,0,208,1126,1,157
0,40,0,249,1114,0,116
0,46,0,328,1321,0,37
0,27,1,32,633,1,333
1,83,1,121,1226,1,244
0,20,0,134,316,1,231
0,52,1,222,572,0,143
0,31,1,330,888,1,35
0,33,1,342,228,0,23
0,25,0,104,814,1,261
0,44,1,153,91,0,91
1,49,0,59,502,0,306
0,18,0,266,828,1,99
0,35,1,320,897,1,45
1,32,1,348,124,1,17
0,57,1,86,750,0,279
1,50,1,214,1233,1,151
1,76,0,29,593,0,336
1,30,1,34,70,1,70
1,80,0,56,784,1,309
0,84,1,128,1496,1,237
1,24,1,36,534,0,329
1,65,1,69,1666,1,296
1,78,1,3,567,0,362
1,66,0,50,1056,1,315
1,71,1,136,1261,1,229
1,25,0,314,995,1,51
1,41,1,17,1287,1,348
1,83,0,83,1206,0,282
1,44,0,216,73,0,73
1,73,1,118,525,0,247
0,68,0,153,1479,1,212
1,67,0,98,1466,1,267
1,19,0,286,1003,0,79
0,17,0,150,492,1,215
0,35,1,6,642,1,359
1,53,0,268,748,1,97
1,64,1,50,797,1,315
0,57,1,191,886,1,174
1,71,0,319,293,0,46
0,68,0,173,704,1,192
1,27,0,181,670,0,184
0,34,0,62,514,1,303
1,53,0,168,1101,0,197
1,61,0,59,1808,0,306
1,16,1,191,584,1,174
0,38,0,232,937,1,133
0,47,0,28,100,1,100
1,40,1,261,918,1,104
1,26,0,46,66,1,66
1,17,0,101,1270,1,264
1,83,1,248,465,0,117
0,56,0,215,523,0,150
0,62,0,175,396,0,190
1,55,1,54,104,1,104
0,77,0,259,241,0,106
1,32,0,217,123,0,123
1,17,0,26,40,0,40
0,25,1,112,127,1,127
1,78,1,23,684,1,342
0,15,0,160,719,0,205
0,44,0,100,308,1,265
1,34,0,143,794,0,222
0,49,1,207,306,0,158
0,46,1,125,498,1,240
0,32,1,50,202,0,202
1,51,1,298,736,1,67
1,81,0,358,1664,1,7
1,27,1,238,466,0,127
0,71,1,11,734,1,354
0,51,0,299,1404,0,66
1,26,1,349,415,1,16
1,38,1,286,1261,0,79
0,17,1,79,1035,1,286
1,48,1,26,1439,0,339
1,34,1,198,414,0,167
1,16,1,202,729,1,163
1,13,0,356,811,0,9
1,28,0,240,833,1,125
0,72,0,223,1614,0,142
1,34,1,156,7,1,7
0,32,0,213,259,1,152
0,52,1,50,728,0,315
0,51,1,112,1260,0,253
0,24,0,203,377,0,162
0,46,0,294,915,0,71
1,40,0,337,753,1,28
0,55,0,105,562,1,260
1,42,1,280,1,0,1
1,85,1,349,1043,0,16
1,22,1,4,918,0,361
1,36,0,209,98,1,98
0,63,1,145,687,0,220
0,81,1,198,653,0,167
0,66,0,158,804,1,207
0,58,0,83,969,0,282
0,42,1,301,1408,0,64
0,61,1,245,220,0,120
1,15,0,315,852,0,50
1,53,1,44,1488,0,321
1,41,0,65,1279,0,300
1,20,1,133,22,1,22
0,54,1,121,114,1,114
1,62,1,143,1265,0,222
1,79,0,241,576,0,124
1,83,1,91,148,0,148
1,23,0,11,752,1,354
1,24,1,178,996,0,187
0,51,1,310,24,1,24
0,20,0,39,179,0,179
0,61,1,251,205,1,114
0,83,1,207,1185,0,158
1,18,1,293,203,0,72
1,61,1,187,177,0,177
0,76,1,23,909,1,342
0,13,0,267,23,0,23
1,55,0,328,598,0,37
1,23,0,189,491,1,176
1,15,1,90,488,1,275
1,53,0,280,382,1,85
1,43,1,305,391,1,60
0,49,1,178,516,1,187
0,33,0,140,670,0,225
0,76,0,212,1132,1,153
1,19,1,115,120,1,120
1,77,1,171,1166,0,194
1,34,1,78,608,1,287
1,77,0,241,703,0,124
0,83,0,110,542,0,255
0,27,1,31,360,0,334
1,28,1,104,904,1,261
0,81,1,112,1319,1,253
1,52,1,192,131,0,131
0,19,1,326,1205,0,39
0,36,1,237,331,1,128
1,44,0,213,1191,0,152
0,44,1,32,369,0,333
0,19,1,338,155,0,27
1,55,1,129,234,1,234
0,22,0,324,15,0,15
0,35,1,108,194,0,194
1,43,1,319,1022,0,46
0,31,1,271,747,1,94
1,60,1,80,1206,1,285
1,72,0,108,1628,1,257
1,38,1,269,19,0,19
1,55,0,41,1035,1,324
1,73,1,280,17,0,17
1,45,1,243,414,0,122
1,51,1,42,244,1,244
1,64,1,60,637,0,305
0,84,0,332,1625,0,33
1,18,0,300,555,0,65
0,79,0,350,98,0,15
0,26,0,4,63,1,63
1,52,0,216,514,1,149
1,71,1,15,623,0,350
0,50,0,211,697,1,154
0,73,0,61,1620,1,304
1,55,0,152,486,1,213
1,38,0,216,1297,1,149
1,13,1,120,526,0,245
1,40,1,306,155,0,59
1,42,1,338,776,1,27
1,68,1,353,1116,1,12
0,59,0,179,1566,1,186
1,58,1,21,772,0,344
0,51,1,106,699,1,259
0,83,0,140,1422,1,225
0,24,1,309,337,0,56
0,17,0,27,450,1,338
0,36,1,275,658,0,90
1,15,0,252,347,1,113
1,23,0,4,506,1,361
0,20,0,133,1188,0,232
1,45,1,245,218,1,120
1,81,1,23,1170,0,342
1,40,1,205,1274,0,160
1,69,0,289,321,1,76
1,69,1,276,1576,1,89
0,84,0,190,260,0,175
1,57,1,303,563,0,62
0,49,0,326,23,1,23
0,43,1,230,452,1,135
0,29,1,149,274,1,216
0,61,1,125,434,1,240
1,36,1,27,177,1,177
0,37,0,337,2,1,2
0,64,1,208,326,0,157
1,45,1,310,780,1,55
1,68,0,156,1660,0,209
1,41,1,181,1057,0,184
1,84,0,39,360,0,326
0,68,0,79,183,0,183
0,60,1,222,713,1,143
1,79,0,319,888,0,46
1,24,1,206,467,1,159
0,23,0,359,389,0,6
0,76,1,146,41,0,41
0,30,0,9,868,0,356
1,18,1,169,906,0,196
1,81,1,176,964,0,189
0,60,0,213,1536,0,152
0,78,1,245,176,1,120
0,25,1,311,123,1,54
1,51,0,216,832,1,149
0,74,1,162,1472,0,203
1,73,1,108,185,0,185
0,24,1,230,1071,1,135
0,71,1,279,1360,0,86
1,16,1,303,995,0,62
0,51,1,84,1231,1,281
1,19,1,330,887,1,35
0,45,1,209,1227,1,156
1,34,0,210,264,1,155
0,23,0,113,1034,1,252
0,70,0,92,49,1,49
0,30,1,248,1102,0,117
1,57,1,31,1082,1,334
1,81,0,352,677,1,13
0,59,0,213,1395,0,152
1,23,0,293,40,1,40
1,44,1,165,1588,0,200
1,82,0,187,128,1,128
1,83,1,94,361,1,271
0,49,0,187,16,0,16
1,21,0,18,112,0,112
1,17,0,132,1073,0,233
1,69,1,58,774,1,307
1,22,0,233,662,0,132
0,45,1,351,1215,1,14
1,32,1,267,1222,1,98
1,52,1,7,1509,1,358
0,58,0,98,1530,1,267
0,70,0,355,574,1,10
1,64,1,154,651,0,211
0,41,1,327,322,1,38
0,17,1,314,1075,0,51
1,42,1,97,396,1,268
0,84,1,234,1155,0,131
0,13,1,97,867,0,268
0,79,1,281,1264,0,84
1,46,1,277,48,0,48
1,64,0,149,210,1,210
0,82,1,347,1060,1,18
0,42,0,321,970,0,44
0,34,0,266,615,0,99
1,43,0,340,8,1,8
1,55,0,200,1382,0,165
1,37,0,71,291,0,291
1,51,0,229,41,1,41
0,57,1,121,1219,1,244
0,37,1,159,1121,1,206
0,23,1,151,33,0,33
1,59,1,121,107,0,107
0,85,0,187,13,0,13
0,51,0,320,1153,0,45
0,74,0,223,981,0,142
1,65,0,9,198,0,198
0,18,1,174,871,0,191
1,43,0,120,489,0,245
0,76,0,365,596,1,0
1,31,1,105,1061,0,260
0,51,1,281,581,0,84
1,77,0,77,818,0,288
1,16,0,32,394,0,333
0,49,0,162,650,1,203
1,49,0,358,1329,1,7
1,18,1,79,237,0,237
1,59,1,193,1346,1,172
0,34,1,327,429,0,38
1,24,1,346,1129,0,19
0,41,0,192,1128,1,173
1,64,1,134,413,0,231
0,16,0,202,884,1,163
1,50,1,296,434,1,69
1,51,0,25,528,1,340
0,32,0,68,91,0,91
1,56,0,80,807,0,285
1,44,0,333,768,1,32
1,70,1,116,651,0,249
0,50,0,216,391,0,149
0,30,0,314,1261,0,51
0,26,1,245,274,0,120
1,32,0,74,343,1,291
1,54,0,283,1384,0,82
1,60,1,245,316,1,120
0,73,0,353,900,1,12
1,50,1,222,1228,1,143
0,67,1,310,541,0,55
0,72,1,285,782,1,80
0,64,1,225,724,0,140
0,45,0,363,880,0,2
0,76,1,237,1661,1,128
0,23,0,14,1149,1,351
0,71,1,57,411,1,308
1,57,0,149,375,1,216
0,38,0,359,566,0,6
1,44,0,294,1050,1,71
0,64,1,86,1517,0,279
1,55,0,124,64,0,64
1,17,0,171,944,1,194
1,39,0,32,1302,0,333
0,45,1,349,1607,1,16
1,69,1,17,1843,1,348
0,27,1,142,520,0,223
0,38,1,139,30,0,30
1,27,0,111,793,0,254
1,35,0,287,434,0,78
1,29,0,259,688,0,106
0,83,0,258,720,1,107
0,74,1,76,140,0,140
0,52,0,79,1684,1,286
0,85,0,199,1222,0,166
0,31,1,226,964,1,139
1,58,0,146,692,1,219
0,73,1,37,531,1,328
0,78,0,46,68,1,68
0,61,0,115,12,1,12
1,80,0,6,144,1,144
1,26,1,157,1162,1,208
1,48,0,224,786,0,141
1,35,0,111,557,0,254
0,77,0,135,1448,1,230
1,21,0,102,915,0,263
0,15,1,240,579,0,125
0,63,0,251,1066,1,114
0,67,0,282,1076,1,83
0,54,0,353,987,1,12
1,35,1,222,1357,0,143
1,20,0,217,1027,0,148
0,62,0,322,306,0,43
0,27,0,23,434,0,342
1,45,1,27,1122,1,338
0,48,1,24,1082,0,341
0,30,1,4,140,1,140
1,78,1,47,1133,1,318
1,51,0,56,127,1,127
0,84,1,203,150,0,150
1,37,1,226,1228,0,139
1,62,0,119,333,0,246
1,58,0,181,1019,0,184
1,44,0,300,1118,0,65
0,46,0,174,373,1,191
1,65,0,110,511,0,255
1,53,0,107,208,0,208
1,70,1,171,114,1,114
0,85,0,121,1587,0,244
1,45,0,92,179,1,179
1,74,1,361,276,1,4
1,26,1,330,272,0,35
0,44,1,265,1291,1,100
1,30,1,271,743,1,94
1,27,0,103,410,1,262
1,81,1,9,143,1,143
1,80,1,76,1437,0,289
0,34,1,268,1230,0,97
1,55,0,211,1354,0,154
1,54,1,5,1615,0,360
0,41,0,210,1471,0,155
1,77,1,312,1473,1,53
0,41,0,214,1177,1,151
1,70,1,83,16,1,16
1,34,1,314,715,1,51
1,70,0,199,314,1,166
1,55,1,346,227,0,19
1,21,0,241,714,0,124
0,32,1,53,640,0,312
0,34,1,74,220,0,220
0,21,1,135,762,1,230
1,32,0,103,334,1,262
0,53,0,154,722,0,211
0,26,1,330,1064,0,35
1,59,1,24,457,0,341
1,20,0,149,572,1,216
0,39,1,144,614,1,221
0,20,1,85,200,0,200
0,67,1,229,1610,0,136
0,20,1,252,925,1,113
1,20,0,93,582,0,272
1,29,0,340,822,0,25
1,67,1,171,1122,1,194
1,77,0,123,213,0,213
1,15,0,24,1251,0,341
0,71,0,72,1136,1,293
0,85,1,9,653,0,356
1,21,0,248,1015,1,117
1,26,1,52,121,0,121
0,74,0,306,515,0,59
0,84,1,138,1665,0,227
0,21,1,218,825,1,147
1,52,1,37,1336,1,328
0,64,1,353,1048,0,12
1,60,0,68,974,1,297
1,55,1,145,1369,0,220
1,54,1,102,732,1,263
1,21,1,15,49,0,49
1,19,0,221,667,1,144
1,54,0,241,1134,0,124
0,32,0,90,1133,0,275
0,32,1,329,1038,1,36
0,68,1,344,962,0,21
0,13,0,276,36,0,36
0,74,1,103,1141,0,262
0,48,1,301,1358,1,64
0,76,1,101,198,1,198
1,51,0,61,1192,0,304
1,70,0,98,1246,0,267
1,44,0,273,707,1,92
1,43,1,19,287,0,287
1,52,0,251,534,0,114
1,75,0,302,87,1,63
0,73,0,303,815,1,62
0,79,0,195,1056,1,170
0,48,0,130,827,1,235
1,24,1,250,395,1,115
0,62,0,338,278,1,27
1,55,0,212,90,0,90
1,23,0,34,892,1,331
1,41,0,252,211,1,113
0,26,1,62,60,1,60
0,33,0,57,1069,1,308
0,27,0,121,804,1,244
0,20,0,196,1110,1,169
0,13,0,320,871,0,45
0,64,1,184,1013,0,181
0,84,1,220,1568,1,145
0,59,0,291,905,1,74
0,51,0,265,4,1,4
0,65,1,70,437,0,295
0,43,1,349,1005,0,16
0,59,0,146,195,0,195
1,64,1,149,497,0,216
1,15,1,340,268,1,25
1,17,1,75,296,1,290
1,36,1,289,215,1,76
0,82,0,335,28,1,28
1,39,0,58,123,0,123
0,59,1,7,73,0,73
1,80,1,244,936,1,121
1,59,1,177,921,0,188
1,24,1,150,794,0,215
1,66,0,180,273,0,185
1,55,1,178,1113,1,187
0,85,0,297,895,1,68
1,75,0,265,720,0,100
0,68,1,202,920,0,163
0,41,0,276,1009,0,89
0,73,1,134,509,0,231
0,66,1,233,321,1,132
1,57,1,328,604,0,37
0,43,0,349,177,1,16
0,28,0,211,955,0,154
1,62,1,96,1072,0,269
1,78,0,57,83,1,83
0,13,0,30,1055,1,335
1,35,1,21,838,1,344
0,45,0,200,223,0,165
1,31,0,147,1224,0,218
1,64,0,193,271,0,172
0,63,1,102,888,1,263
1,53,1,306,658,0,59
1,32,0,145,1223,1,220
0,65,0,254,400,0,111
0,54,1,73,787,0,292
1,85,0,232,980,0,133
1,54,0,87,969,0,278
1,41,0,232,304,0,133
1,48,0,144,1220,1,221
1,43,0,147,904,1,218
1,44,0,281,680,0,84
1,14,1,20,863,1,345
0,15,1,216,894,0,149
1,41,0,347,873,1,18
0,17,0,233,1351,1,132
0,66,1,120,1170,0,245
0,41,1,109,257,0,256
1,19,1,22,799,0,343
1,20,1,271,969,1,94
0,24,1,190,751,1,175
1,29,1,153,225,0,212
0,46,1,102,896,1,263
1,69,1,199,1338,1,166
0,24,0,199,351,1,166
0,59,0,296,973,1,69
1,56,0,319,162,1,46
0,46,1,274,1267,0,91
1,39,1,37,1385,1,328
1,50,0,19,339,0,339
1,32,1,185,822,0,180
1,63,0,227,1618,0,138
1,35,1,96,1066,1,269
0,43,1,41,540,1,324
0,78,0,157,5,0,5
0,31,1,154,425,0,211
1,14,0,218,868,1,147
1,67,0,36,93,0,93
1,78,1,18,845,1,347
0,38,1,11,148,1,148
0,61,0,293,1575,1,72
1,35,1,191,1038,1,174
1,17,1,192,116,1,116
0,28,0,346,606,1,19
1,49,0,54,575,1,311
0,82,1,29,391,1,336
1,75,0,193,435,0,172
0,77,1,324,627,1,41
0,78,0,194,1872,1,171
1,60,0,201,1393,0,164
0,71,1,126,1334,0,239
1,52,0,149,537,1,216
0,71,0,32,1336,1,333
1,51,0,212,992,1,153
0,43,1,358,912,1,7
1,78,0,318,1179,0,47
0,55,0,74,531,0,291
1,51,0,83,942,0,282
0,30,0,145,945,1,220
0,19,0,22,414,1,343
0,72,1,365,1418,1,0
0,74,0,63,1249,0,302
1,27,1,355,1234,0,10
0,72,1,196,768,0,169
0,50,0,30,232,0,232
1,62,0,326,1313,0,39
1,40,0,244,1123,0,121
1,72,0,266,1080,1,99
0,70,0,49,2,0,2
1,37,1,310,94,0,55
1,67,1,125,508,1,240
1,70,0,204,955,1,161
0,38,1,11,937,0,354
1,67,0,284,1322,0,81
0,15,1,233,667,0,132
0,71,1,290,1291,0,75
1,53,0,313,1176,0,52
0,57,0,241,1414,0,124
0,63,0,86,677,1,279
0,85,0,182,726,1,183
0,82,0,143,677,0,222
1,67,1,261,269,1,104
1,17,0,19,343,1,343
1,66,1,85,911,1,280
0,47,0,142,1299,1,223
0,39,1,276,717,0,89
0,22,0,137,832,1,228
1,41,1,282,215,0,83
0,80,0,205,705,1,160
1,61,1,107,378,0,258
0,37,1,160,10,1,10
